id,name,stars,forks,watchers,open_issues,primary_language,languages_url,created_at,updated_at
42751014,clipboard.js,34120,3971,34120,13,JavaScript,https://api.github.com/repos/zenorocha/clipboard.js/languages,2015-09-18T23:04:55Z,2025-03-03T09:09:00Z
186024298,nushell,34093,1752,34093,1504,Rust,https://api.github.com/repos/nushell/nushell/languages,2019-05-10T16:59:42Z,2025-03-03T22:49:33Z
21393871,awesome-javascript,34015,4451,34015,14,,https://api.github.com/repos/sorrycc/awesome-javascript/languages,2014-07-01T15:59:02Z,2025-03-03T08:46:27Z
2096579,marked,34008,3415,34008,20,TypeScript,https://api.github.com/repos/markedjs/marked/languages,2011-07-24T13:15:51Z,2025-03-03T20:53:26Z
91573538,12306,33998,9784,33998,281,Python,https://api.github.com/repos/testerSunshine/12306/languages,2017-05-17T12:23:40Z,2025-03-03T15:31:25Z
410749029,spacedrive,33994,1027,33994,118,TypeScript,https://api.github.com/repos/spacedriveapp/spacedrive/languages,2021-09-27T05:09:04Z,2025-03-03T22:39:38Z
45512989,gold-miner,33967,5035,33967,6,,https://api.github.com/repos/xitu/gold-miner/languages,2015-11-04T03:29:13Z,2025-03-03T10:40:46Z
179613976,REKCARC-TSC-UHT,33933,7677,33933,1,HTML,https://api.github.com/repos/PKUanonym/REKCARC-TSC-UHT/languages,2019-04-05T03:31:23Z,2025-03-03T20:16:55Z
800217484,node,33880,498,33880,7,Shell,https://api.github.com/repos/inkonchain/node/languages,2024-05-13T23:20:40Z,2025-03-03T22:31:41Z
621799276,Langchain-Chatchat,33861,5757,33861,217,TypeScript,https://api.github.com/repos/chatchat-space/Langchain-Chatchat/languages,2023-03-31T12:12:45Z,2025-03-03T19:13:48Z
